Species;FAO;Stock;Mod;RCP;Year;Month;AreaBefore;AreaAfter;AreaAfter_Temp;AreaAfter_Sal;AreaAfter_O2
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp85;2013;5;13103,46;9,34E+03;1,21E+04;10164,82;12841,05
Strömming;HER;ALL;MPI-ESM-LR;rcp85;2013;6;57712,54;2,50E+04;2,57E+04;54691,08;56884,67
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp85;2013;6;17309,32;7,19E+03;7,26E+03;17309,32;17235,02
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp85;2013;6;30024,89;1,40E+04;1,44E+04;29966,9;29647,73
Strömming;HER;her.27.28;MPI-ESM-LR;rcp85;2013;6;4863,324;2,74E+03;2,74E+03;4862,309;4855,183
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp85;2013;6;13103,46;4,97E+03;5,15E+03;10139,99;12727,05
Strömming;HER;ALL;MPI-ESM-LR;rcp85;2013;7;57712,54;1,86E+04;1,90E+04;54955,63;56808,97
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp85;2013;7;17309,32;6,44E+03;6,50E+03;17309,32;17244,94
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp85;2013;7;30024,89;9,07E+03;9,44E+03;30000,75;29565,78
Strömming;HER;her.27.28;MPI-ESM-LR;rcp85;2013;7;4863,324;1,83E+03;1,83E+03;4863,324;4817,588
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp85;2013;7;13103,46;3,96E+03;4,00E+03;10370,69;12723,38
Strömming;HER;ALL;EC-EARTH;rcp45;2013;1;57712,54;2,10E+04;2,11E+04;55417,55;57432,19
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2013;1;17309,32;1,21E+04;1,22E+04;17309,32;17208,86
Strömming;HER;her.27.25-2932;EC-EARTH;rcp45;2013;1;30024,89;9,45E+03;9,49E+03;29812,6;29956,99
Strömming;HER;her.27.28;EC-EARTH;rcp45;2013;1;4863,324;1,55E+03;1,55E+03;4731,119;4844,967
Strömming;HER;her.27.3031;EC-EARTH;rcp45;2013;1;13103,46;4,07E+02;4,07E+02;11020,76;12991,47
Strömming;HER;ALL;EC-EARTH;rcp45;2013;2;57712,54;1,14E+04;1,16E+04;55605,21;57411,76
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2013;2;17309,32;7,48E+03;7,56E+03;17309,32;17229,13
Strömming;HER;her.27.25-2932;EC-EARTH;rcp45;2013;2;30024,89;4,04E+03;4,08E+03;29824,35;29947,24
Strömming;HER;her.27.28;EC-EARTH;rcp45;2013;2;4863,324;5,23E+02;5,23E+02;4734,193;4843,028
Strömming;HER;her.27.3031;EC-EARTH;rcp45;2013;2;13103,46;1,72E+02;1,72E+02;11194,77;12960,52
Strömming;HER;ALL;EC-EARTH;rcp45;2013;3;57712,54;1,72E+04;1,73E+04;55794,81;57474,39
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2013;3;17309,32;1,23E+04;1,24E+04;17309,32;17237,05
Strömming;HER;her.27.25-2932;EC-EARTH;rcp45;2013;3;30024,89;5,54E+03;5,57E+03;29766,26;29979,72
Strömming;HER;her.27.28;EC-EARTH;rcp45;2013;3;4863,324;6,18E+02;6,18E+02;4678,081;4853,176
Strömming;HER;her.27.3031;EC-EARTH;rcp45;2013;3;13103,46;1,55E+01;1,55E+01;11444,36;12982,75
Strömming;HER;ALL;EC-EARTH;rcp45;2013;4;57712,54;3,38E+04;3,40E+04;55884,9;57475,72
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2013;4;17309,32;1,73E+04;1,73E+04;17309,32;17287,33
Strömming;HER;her.27.25-2932;EC-EARTH;rcp45;2013;4;30024,89;1,76E+04;1,77E+04;29863,64;29981,17
Strömming;HER;her.27.28;EC-EARTH;rcp45;2013;4;4863,324;3,49E+03;3,59E+03;4765,793;4839,981
Strömming;HER;her.27.3031;EC-EARTH;rcp45;2013;4;13103,46;5,33E+02;5,33E+02;11437,07;12932,36
Strömming;HER;ALL;EC-EARTH;rcp45;2013;5;57712,54;4,87E+04;5,08E+04;55542,22;57363,07
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2013;5;17309,32;1,60E+04;1,60E+04;17309,32;17286,45
Strömming;HER;her.27.25-2932;EC-EARTH;rcp45;2013;5;30024,89;2,68E+04;2,70E+04;29889,51;29950,89
Strömming;HER;her.27.28;EC-EARTH;rcp45;2013;5;4863,324;4,55E+03;4,61E+03;4800,367;4863,324
Strömming;HER;her.27.3031;EC-EARTH;rcp45;2013;5;13103,46;8,50E+03;1,03E+04;11068,52;12850,86
Strömming;HER;ALL;EC-EARTH;rcp45;2013;6;57712,54;2,67E+04;2,75E+04;55248,76;57198,74
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2013;6;17309,32;7,87E+03;7,96E+03;17309,32;17219,56
Strömming;HER;her.27.25-2932;EC-EARTH;rcp45;2013;6;30024,89;1,44E+04;1,46E+04;29963,1;29910,73
Strömming;HER;her.27.28;EC-EARTH;rcp45;2013;6;4863,324;3,03E+03;3,03E+03;4863,324;4863,324
Strömming;HER;her.27.3031;EC-EARTH;rcp45;2013;6;13103,46;5,89E+03;6,44E+03;10701,48;12793,57
Strömming;HER;ALL;EC-EARTH;rcp45;2013;7;57712,54;2,01E+04;2,04E+04;55484,08;57138,52
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2013;7;17309,32;5,98E+03;6,06E+03;17309,32;17234,19
Strömming;HER;her.27.25-2932;EC-EARTH;rcp45;2013;7;30024,89;1,06E+04;1,08E+04;29974,68;29856,98
Strömming;HER;her.27.28;EC-EARTH;rcp45;2013;7;4863,324;2,29E+03;2,29E+03;4863,324;4852,163
Strömming;HER;her.27.3031;EC-EARTH;rcp45;2013;7;13103,46;4,75E+03;4,77E+03;10925,21;12772,49
Strömming;HER;ALL;EC-EARTH;rcp85;2013;1;57712,54;1,91E+04;1,93E+04;56085,06;57399,94
Strömming;HER;her.27.20-24;EC-EARTH;rcp85;2013;1;17309,32;1,22E+04;1,23E+04;17309,32;17239,45
Strömming;HER;her.27.25-2932;EC-EARTH;rcp85;2013;1;30024,89;7,54E+03;7,62E+03;29884,65;29926,63
Strömming;HER;her.27.28;EC-EARTH;rcp85;2013;1;4863,324;1,46E+03;1,46E+03;4780,04;4846,997
Strömming;HER;her.27.3031;EC-EARTH;rcp85;2013;1;13103,46;2,95E+02;2,95E+02;11616,22;12958,99
Strömming;HER;ALL;EC-EARTH;rcp85;2013;2;57712,54;7,19E+03;7,35E+03;56079,81;57386,29
Strömming;HER;her.27.20-24;EC-EARTH;rcp85;2013;2;17309,32;4,78E+03;4,85E+03;17309,32;17246,26
Strömming;HER;her.27.25-2932;EC-EARTH;rcp85;2013;2;30024,89;2,34E+03;2,44E+03;29891,76;29905,96
Strömming;HER;her.27.28;EC-EARTH;rcp85;2013;2;4863,324;3,06E+02;3,06E+02;4787,158;4863,324
Strömming;HER;her.27.3031;EC-EARTH;rcp85;2013;2;13103,46;1,25E+02;1,25E+02;11603,86;12959,2
Strömming;HER;ALL;EC-EARTH;rcp85;2013;3;57712,54;1,02E+04;1,03E+04;56305,17;57368,79
Strömming;HER;her.27.20-24;EC-EARTH;rcp85;2013;3;17309,32;8,38E+03;8,41E+03;17309,32;17273,41
Strömming;HER;her.27.25-2932;EC-EARTH;rcp85;2013;3;30024,89;1,77E+03;1,92E+03;29947,98;29857,19
Strömming;HER;her.27.28;EC-EARTH;rcp85;2013;3;4863,324;9,12E+01;9,12E+01;4850,133;4863,324
Strömming;HER;her.27.3031;EC-EARTH;rcp85;2013;3;13103,46;1,54E+01;1,54E+01;11773;12963,32
Strömming;HER;ALL;EC-EARTH;rcp85;2013;4;57712,54;3,96E+04;3,99E+04;56263,71;57350,77
Strömming;HER;her.27.20-24;EC-EARTH;rcp85;2013;4;17309,32;1,72E+04;1,72E+04;17309,32;17301,6
Strömming;HER;her.27.25-2932;EC-EARTH;rcp85;2013;4;30024,89;2,14E+04;2,17E+04;29871,17;29850,67
Strömming;HER;her.27.28;EC-EARTH;rcp85;2013;4;4863,324;3,28E+03;3,37E+03;4781,059;4849,072
Strömming;HER;her.27.3031;EC-EARTH;rcp85;2013;4;13103,46;3,11E+03;3,11E+03;11808,35;12923,64
Strömming;HER;ALL;EC-EARTH;rcp85;2013;5;57712,54;4,92E+04;5,09E+04;56106,19;57213,19
Strömming;HER;her.27.20-24;EC-EARTH;rcp85;2013;5;17309,32;1,46E+04;1,47E+04;17309,32;17281
Strömming;HER;her.27.25-2932;EC-EARTH;rcp85;2013;5;30024,89;2,71E+04;2,74E+04;29888,06;29799,13
Strömming;HER;her.27.28;EC-EARTH;rcp85;2013;5;4863,324;4,65E+03;4,71E+03;4790,213;4856,221
Strömming;HER;her.27.3031;EC-EARTH;rcp85;2013;5;13103,46;1,01E+04;1,14E+04;11633,94;12858,19
Strömming;HER;ALL;EC-EARTH;rcp85;2013;6;57712,54;2,90E+04;2,94E+04;56016,25;57104,52
Strömming;HER;her.27.20-24;EC-EARTH;rcp85;2013;6;17309,32;8,75E+03;8,76E+03;17309,32;17308,19
Strömming;HER;her.27.25-2932;EC-EARTH;rcp85;2013;6;30024,89;1,55E+04;1,59E+04;29959,24;29707,82
Strömming;HER;her.27.28;EC-EARTH;rcp85;2013;6;4863,324;3,00E+03;3,00E+03;4863,324;4850,134
Strömming;HER;her.27.3031;EC-EARTH;rcp85;2013;6;13103,46;6,40E+03;6,46E+03;11472,82;12813,65
Strömming;HER;ALL;EC-EARTH;rcp85;2013;7;57712,54;1,99E+04;2,02E+04;55842,16;57078,22
Strömming;HER;her.27.20-24;EC-EARTH;rcp85;2013;7;17309,32;6,18E+03;6,20E+03;17309,32;17286,08
Strömming;HER;her.27.25-2932;EC-EARTH;rcp85;2013;7;30024,89;1,07E+04;1,10E+04;29961,08;29709,11
Strömming;HER;her.27.28;EC-EARTH;rcp85;2013;7;4863,324;1,94E+03;1,95E+03;4861,295;4833,832
Strömming;HER;her.27.3031;EC-EARTH;rcp85;2013;7;13103,46;4,33E+03;4,38E+03;11296,89;12808,17
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2013;1;57712,54;2,65E+04;2,68E+04;54431,83;57227,73
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2013;1;17309,32;1,43E+04;1,46E+04;17309,32;17027,75
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2013;1;30024,89;1,25E+04;1,25E+04;29664,98;29993,89
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2013;1;4863,324;2,45E+03;2,45E+03;4659,688;4839,983
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2013;1;13103,46;8,67E+02;8,67E+02;10182,66;12931,23
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2013;2;57712,54;8,76E+03;8,95E+03;54859,19;57318,08
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2013;2;17309,32;4,95E+03;5,14E+03;17309,32;17125,72
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2013;2;30024,89;3,70E+03;3,70E+03;29814,46;29997,9
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2013;2;4863,324;3,33E+02;3,33E+02;4749,5;4843,028
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2013;2;13103,46;3,82E+02;3,82E+02;10460,55;12919,6
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2013;3;57712,54;7,50E+03;7,74E+03;54717,57;57264,83
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2013;3;17309,32;5,63E+03;5,83E+03;17309,32;17113,08
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2013;3;30024,89;1,65E+03;1,69E+03;29842,74;29963
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2013;3;4863,324;1,86E+01;1,86E+01;4769,864;4850,133
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2013;3;13103,46;2,40E+02;2,40E+02;10290,64;12913,88
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2013;4;57712,54;2,43E+04;2,46E+04;54781,22;57239,1
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2013;4;17309,32;1,65E+04;1,67E+04;17309,32;17097,24
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2013;4;30024,89;8,20E+03;8,31E+03;29867,84;29966,37
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2013;4;4863,324;1,20E+03;1,27E+03;4794,275;4859,265
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2013;4;13103,46;3,17E+02;3,17E+02;10329,19;12900,62
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2013;5;57712,54;5,14E+04;5,47E+04;54487,64;57278,2
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2013;5;17309,32;1,71E+04;1,72E+04;17309,32;17158,67
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2013;5;30024,89;2,79E+04;2,81E+04;29842,07;29978,59
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2013;5;4863,324;4,45E+03;4,54E+03;4775,968;4848,103
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2013;5;13103,46;8,85E+03;1,18E+04;10061,38;12866,07
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2013;6;57712,54;3,23E+04;3,34E+04;54359,06;57111,65
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2013;6;17309,32;1,05E+04;1,07E+04;17309,32;17149,76
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2013;6;30024,89;1,76E+04;1,76E+04;29863,58;29945,22
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2013;6;4863,324;3,29E+03;3,29E+03;4784,112;4837,956
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2013;6;13103,46;6,14E+03;6,96E+03;9911,297;12741,81
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2013;7;57712,54;2,35E+04;2,39E+04;54439,01;57025,57
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2013;7;17309,32;7,14E+03;7,31E+03;17309,32;17146,34
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2013;7;30024,89;1,35E+04;1,35E+04;29823,74;29890,27
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2013;7;4863,324;2,15E+03;2,15E+03;4789,197;4825,774
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2013;7;13103,46;4,50E+03;4,65E+03;10031,08;12714,08
Strömming;HER;ALL;HadGEM2-ES;rcp45;2013;1;57712,54;5,00E+03;5,44E+03;55875,66;57124,32
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2013;1;17309,32;3,99E+03;4,11E+03;17309,32;17185,71
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2013;1;30024,89;8,87E+02;1,20E+03;29891,77;29709,33
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2013;1;4863,324;7,01E+01;7,01E+01;4787,164;4863,324
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2013;1;13103,46;1,69E+02;1,69E+02;11399,7;12954,41
Strömming;HER;ALL;HadGEM2-ES;rcp45;2013;2;57712,54;4,65E+03;4,99E+03;55954,99;57221,5
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2013;2;17309,32;4,16E+03;4,27E+03;17309,32;17203,54
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2013;2;30024,89;4,54E+02;6,90E+02;29873,81;29781,05
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2013;2;4863,324;2,88E+01;3,40E+01;4775,97;4857,121
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2013;2;13103,46;3,24E+01;3,24E+01;11496,99;12962,05
Strömming;HER;ALL;HadGEM2-ES;rcp45;2013;3;57712,54;7,02E+03;7,32E+03;56010,64;57338,26
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2013;3;17309,32;6,65E+03;6,73E+03;17309,32;17223,77
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2013;3;30024,89;3,67E+02;5,76E+02;29856,93;29800,01
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2013;3;4863,324;2,57E+01;3,29E+01;4766,806;4846,956
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2013;3;13103,46;9,01E+00;9,01E+00;11569,53;13039,62
Strömming;HER;ALL;HadGEM2-ES;rcp45;2013;4;57712,54;2,29E+04;2,32E+04;56228,83;57340,05
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2013;4;17309,32;1,63E+04;1,63E+04;17309,32;17256,97
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2013;4;30024,89;7,19E+03;7,44E+03;29841,33;29844,06
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2013;4;4863,324;1,36E+03;1,47E+03;4745,419;4828,723
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2013;4;13103,46;3,51E+00;3,51E+00;11803,31;12964,15
Strömming;HER;ALL;HadGEM2-ES;rcp45;2013;5;57712,54;4,56E+04;4,77E+04;55679,2;57221,52
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2013;5;17309,32;1,56E+04;1,56E+04;17309,32;17272,85
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2013;5;30024,89;2,36E+04;2,39E+04;29804,42;29831,18
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2013;5;4863,324;4,19E+03;4,25E+03;4719,958;4821,612
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2013;5;13103,46;8,81E+03;1,05E+04;11290,59;12842,62
Strömming;HER;ALL;HadGEM2-ES;rcp45;2013;6;57712,54;2,69E+04;2,74E+04;55540,9;56966,42
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2013;6;17309,32;8,64E+03;8,68E+03;17309,32;17273,96
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2013;6;30024,89;1,39E+04;1,42E+04;29912,28;29707,65
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2013;6;4863,324;2,95E+03;2,95E+03;4811,534;4835,857
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2013;6;13103,46;6,03E+03;6,11E+03;11044,43;12709,94
Strömming;HER;ALL;HadGEM2-ES;rcp45;2013;7;57712,54;2,11E+04;2,15E+04;55156,1;56969,51
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2013;7;17309,32;6,99E+03;7,00E+03;17309,32;17306,08
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2013;7;30024,89;1,19E+04;1,22E+04;29951,51;29637,54
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2013;7;4863,324;2,24E+03;2,24E+03;4863,324;4838,882
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2013;7;13103,46;3,63E+03;3,65E+03;10620,4;12751,02
Strömming;HER;ALL;HadGEM2-ES;rcp85;2013;1;57712,54;2,12E+04;2,13E+04;55468,14;57384,73
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2013;1;17309,32;1,08E+04;1,08E+04;17309,32;17247,37
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2013;1;30024,89;1,06E+04;1,07E+04;29815,58;29937,75
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2013;1;4863,324;2,21E+03;2,21E+03;4732,182;4849,118
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2013;1;13103,46;5,39E+02;5,39E+02;11068,37;12924,74
Strömming;HER;ALL;HadGEM2-ES;rcp85;2013;2;57712,54;7,89E+03;8,13E+03;55310,87;57242,9
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2013;2;17309,32;4,77E+03;4,89E+03;17309,32;17184,33
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2013;2;30024,89;3,03E+03;3,14E+03;29865,68;29880,06
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2013;2;4863,324;3,97E+02;3,97E+02;4767,83;4843,028
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2013;2;13103,46;1,60E+02;1,60E+02;10860,99;12903,65
Strömming;HER;ALL;HadGEM2-ES;rcp85;2013;3;57712,54;7,96E+03;8,24E+03;55609,11;57222,69
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2013;3;17309,32;5,61E+03;5,75E+03;17309,32;17172,69
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2013;3;30024,89;2,30E+03;2,45E+03;29854,12;29858,7
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2013;3;4863,324;1,66E+02;1,66E+02;4781,059;4848,103
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2013;3;13103,46;4,51E+01;4,51E+01;11170,8;12916,43
Strömming;HER;ALL;HadGEM2-ES;rcp85;2013;4;57712,54;2,33E+04;2,36E+04;55474;57168,08
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2013;4;17309,32;1,58E+04;1,59E+04;17309,32;17156,21
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2013;4;30024,89;7,76E+03;7,98E+03;29875,92;29816,63
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2013;4;4863,324;1,25E+03;1,28E+03;4779,023;4843,028
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2013;4;13103,46;9,98E+01;9,98E+01;11013,89;12920,38
Strömming;HER;ALL;HadGEM2-ES;rcp85;2013;5;57712,54;4,63E+04;4,89E+04;55290,79;57116,65
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2013;5;17309,32;1,52E+04;1,53E+04;17309,32;17198,93
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2013;5;30024,89;2,52E+04;2,55E+04;29879,97;29798,99
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2013;5;4863,324;4,43E+03;4,51E+03;4783,094;4840,974
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2013;5;13103,46;8,26E+03;1,05E+04;10826,63;12843,86
Strömming;HER;ALL;HadGEM2-ES;rcp85;2013;6;57712,54;2,99E+04;3,03E+04;55074,78;56979,61
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2013;6;17309,32;8,96E+03;9,07E+03;17309,32;17197,58
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2013;6;30024,89;1,68E+04;1,70E+04;29957,3;29779,51
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2013;6;4863,324;3,29E+03;3,29E+03;4863,324;4861,26
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2013;6;13103,46;5,90E+03;5,93E+03;10533,28;12727,65
Strömming;HER;ALL;HadGEM2-ES;rcp85;2013;7;57712,54;2,13E+04;2,16E+04;55340,74;56982,85
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2013;7;17309,32;7,26E+03;7,32E+03;17309,32;17245,17
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2013;7;30024,89;1,27E+04;1,29E+04;29946,71;29708,46
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2013;7;4863,324;1,82E+03;1,82E+03;4863,324;4815,528
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2013;7;13103,46;2,84E+03;2,84E+03;10809,84;12754,35
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2014;1;57712,54;3,96E+04;4,07E+04;109914,9;116142,7
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2014;1;17309,32;2,15E+04;2,22E+04;35373,9;33011,8
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2014;1;30024,89;1,84E+04;1,88E+04;60060,28;62335,04
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2014;1;4863,324;3,15E+03;3,16E+03;9452,678;9935,924
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2014;1;13103,46;1,53E+03;1,53E+03;20150,77;26722,86
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2014;2;57712,54;1,29E+04;1,34E+04;55080,58;56955,98
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2014;2;17309,32;7,53E+03;7,83E+03;17309,32;17005,02
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2014;2;30024,89;5,36E+03;5,56E+03;29846,94;29763,97
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2014;2;4863,324;7,49E+02;7,52E+02;4760,703;4838,901
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2014;2;13103,46;3,81E+02;3,81E+02;10649,45;12912,12
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2014;3;57712,54;2,26E+04;2,31E+04;55248,68;57096,38
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2014;3;17309,32;1,61E+04;1,63E+04;17309,32;17079,67
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2014;3;30024,89;7,07E+03;7,26E+03;29824,48;29788,81
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2014;3;4863,324;8,95E+02;8,99E+02;4737,274;4831,77
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2014;3;13103,46;2,37E+02;2,37E+02;10840,01;12953,03
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2014;4;57712,54;4,50E+04;4,54E+04;55448,88;57198,77
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2014;4;17309,32;1,72E+04;1,73E+04;17309,32;17163,33
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2014;4;30024,89;2,78E+04;2,81E+04;29824,49;29833,65
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2014;4;4863,324;4,21E+03;4,34E+03;4737,273;4842,938
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2014;4;13103,46;2,18E+03;2,18E+03;11040,2;12926,93
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2014;5;57712,54;4,45E+04;4,73E+04;55204,77;56938,13
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2014;5;17309,32;1,23E+04;1,25E+04;17309,32;17166,92
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2014;5;30024,89;2,50E+04;2,54E+04;29874,48;29664,98
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2014;5;4863,324;4,13E+03;4,15E+03;4789,197;4846,998
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2014;5;13103,46;9,75E+03;1,20E+04;10746,11;12831,36
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2014;6;57712,54;2,63E+04;2,71E+04;55123,46;56857,68
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2014;6;17309,32;7,73E+03;7,84E+03;17309,32;17196,98
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2014;6;30024,89;1,29E+04;1,33E+04;29874,29;29610,54
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2014;6;4863,324;2,29E+03;2,30E+03;4785,129;4830,762
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2014;6;13103,46;7,39E+03;7,70E+03;10664,98;12775,29
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2014;7;57712,54;1,79E+04;1,85E+04;54765,47;56728,34
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2014;7;17309,32;5,73E+03;5,88E+03;17309,32;17154,48
